Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/15/2021,AQS,510360002,1,11.5,ppb,10,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/16/2021,AQS,510360002,1,14,ppb,13,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/17/2021,AQS,510360002,1,13,ppb,12,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/18/2021,AQS,510360002,1,8.1,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/19/2021,AQS,510360002,1,12.5,ppb,11,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/20/2021,AQS,510360002,1,6.9,ppb,6,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/21/2021,AQS,510360002,1,5.5,ppb,5,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/22/2021,AQS,510360002,1,4.4,ppb,4,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/23/2021,AQS,510360002,1,4.6,ppb,4,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/24/2021,AQS,510360002,1,18.6,ppb,17,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/25/2021,AQS,510360002,1,22,ppb,21,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
