Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/13/2020,AQS,202090021,1,9.1,ppb,8,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/14/2020,AQS,202090021,1,10.6,ppb,9,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/15/2020,AQS,202090021,1,10.9,ppb,9,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/16/2020,AQS,202090021,1,16.3,ppb,15,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/17/2020,AQS,202090021,1,12.2,ppb,11,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/18/2020,AQS,202090021,1,3.2,ppb,3,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/19/2020,AQS,202090021,1,5,ppb,5,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/20/2020,AQS,202090021,1,7.4,ppb,7,JFK,23,96,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/21/2020,AQS,202090021,1,7.3,ppb,7,JFK,22,92,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/22/2020,AQS,202090021,1,12.1,ppb,11,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/23/2020,AQS,202090021,1,7.8,ppb,7,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/24/2020,AQS,202090021,1,9.6,ppb,8,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/25/2020,AQS,202090021,1,12,ppb,11,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/26/2020,AQS,202090021,1,12.7,ppb,11,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/27/2020,AQS,202090021,1,18.5,ppb,17,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/28/2020,AQS,202090021,1,17.8,ppb,16,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/29/2020,AQS,202090021,1,28.4,ppb,26,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/30/2020,AQS,202090021,1,22.3,ppb,21,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/31/2020,AQS,202090021,1,10.3,ppb,9,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-01-20,AQS,202090021,1,7.7,ppb,7,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-02-20,AQS,202090021,1,11.4,ppb,10,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
