Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/28/2018,AQS,350010023,1,23.6,ppb,22,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/29/2018,AQS,350010023,1,30.3,ppb,28,DEL NORTE HIGH SCHOOL,21,88,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/30/2018,AQS,350010023,1,31.5,ppb,29,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/31/2018,AQS,350010023,1,25.9,ppb,24,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/1/2018,AQS,350010023,1,29.6,ppb,27,DEL NORTE HIGH SCHOOL,19,79,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/2/2018,AQS,350010023,1,22.5,ppb,21,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/3/2018,AQS,350010023,1,16,ppb,15,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/4/2018,AQS,350010023,1,24.3,ppb,23,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/5/2018,AQS,350010023,1,24.8,ppb,23,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/6/2018,AQS,350010023,1,35.5,ppb,33,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/7/2018,AQS,350010023,1,13.6,ppb,12,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/8/2018,AQS,350010023,1,8.9,ppb,8,DEL NORTE HIGH SCHOOL,20,83,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/9/2018,AQS,350010023,1,28.6,ppb,26,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/10/2018,AQS,350010023,1,21.1,ppb,20,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/11/2018,AQS,350010023,1,36.6,ppb,34,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/12/2018,AQS,350010023,1,28,ppb,26,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/13/2018,AQS,350010023,1,6.7,ppb,6,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/14/2018,AQS,350010023,1,6.4,ppb,6,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/15/2018,AQS,350010023,1,24.2,ppb,23,DEL NORTE HIGH SCHOOL,20,83,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/16/2018,AQS,350010023,1,37.9,ppb,35,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/17/2018,AQS,350010023,1,6,ppb,6,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/18/2018,AQS,350010023,1,17.1,ppb,16,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/19/2018,AQS,350010023,1,28.7,ppb,26,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/20/2018,AQS,350010023,1,8.3,ppb,8,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/21/2018,AQS,350010023,1,17.8,ppb,16,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/22/2018,AQS,350010023,1,8.6,ppb,8,DEL NORTE HIGH SCHOOL,20,83,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/23/2018,AQS,350010023,1,20.2,ppb,19,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/24/2018,AQS,350010023,1,34.3,ppb,32,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/25/2018,AQS,350010023,1,20.5,ppb,19,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/26/2018,AQS,350010023,1,27.7,ppb,25,DEL NORTE HIGH SCHOOL,21,88,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/27/2018,AQS,350010023,1,23.2,ppb,22,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/28/2018,AQS,350010023,1,18.2,ppb,17,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/29/2018,AQS,350010023,1,16.5,ppb,15,DEL NORTE HIGH SCHOOL,20,83,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/30/2018,AQS,350010023,1,24.3,ppb,23,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/1/2018,AQS,350010023,1,15.8,ppb,14,DEL NORTE HIGH SCHOOL,24,100,42602,Nitrogen dioxide (NO2),10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
