Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/20/2022,AQS,490353015,1,30.7,ppb,28,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/21/2022,AQS,490353015,1,22,ppb,21,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/22/2022,AQS,490353015,1,27,ppb,25,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/23/2022,AQS,490353015,1,33.9,ppb,31,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/24/2022,AQS,490353015,1,36.3,ppb,34,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/25/2022,AQS,490353015,1,38.2,ppb,36,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/26/2022,AQS,490353015,1,42,ppb,40,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/27/2022,AQS,490353015,1,37.6,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/28/2022,AQS,490353015,1,36.6,ppb,34,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/29/2022,AQS,490353015,1,19.5,ppb,18,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
9/30/2022,AQS,490353015,1,24.9,ppb,23,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/1/2022,AQS,490353015,1,32.8,ppb,30,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/2/2022,AQS,490353015,1,35.5,ppb,33,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/3/2022,AQS,490353015,1,33.9,ppb,31,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/4/2022,AQS,490353015,1,35.6,ppb,33,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/5/2022,AQS,490353015,1,40.7,ppb,38,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/6/2022,AQS,490353015,1,37.7,ppb,35,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/7/2022,AQS,490353015,1,36.6,ppb,34,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/8/2022,AQS,490353015,1,39.7,ppb,37,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/9/2022,AQS,490353015,1,42.3,ppb,40,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/10/2022,AQS,490353015,1,39,ppb,37,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/11/2022,AQS,490353015,1,33.4,ppb,31,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/12/2022,AQS,490353015,1,33.1,ppb,31,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/13/2022,AQS,490353015,1,42.4,ppb,40,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/14/2022,AQS,490353015,1,33.9,ppb,31,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/15/2022,AQS,490353015,1,38.2,ppb,36,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
